country_iso,country_name,scenario,pasture_area_Mha_2025,pasture_area_Mha_2075,ratio
IDN,Indonesia,no_gap_closure_mutton_pasture_area_m2,1.1050471568427913,1.5977490508208974,1.44586503926746
IND,India,no_gap_closure_mutton_pasture_area_m2,2.0320132475436843,3.7320769535138805,1.8366400701497632
IRL,Ireland,no_gap_closure_mutton_pasture_area_m2,0.14987337628410033,0.11347073730957831,0.7571107032011003
IRN,Iran (Islamic Republic of),no_gap_closure_mutton_pasture_area_m2,5.591424921505822,5.333509491813584,0.9538730407162869
IRQ,Iraq,no_gap_closure_mutton_pasture_area_m2,1.3343242659177814,5.975242567778796,4.478103801603934
ISL,Iceland,no_gap_closure_mutton_pasture_area_m2,0.7172962057563549,0.5393323863877012,0.7518963324488811
ISR,Israel,no_gap_closure_mutton_pasture_area_m2,0.016394913462974347,0.01857997141955845,1.133276577611633
ITA,Italy,no_gap_closure_mutton_pasture_area_m2,0.07838216717226253,0.042075696192567305,0.536801899086261
JAM,Jamaica,no_gap_closure_mutton_pasture_area_m2,0.008302975287986446,0.0047330122812694955,0.5700381028614742
JOR,Jordan,no_gap_closure_mutton_pasture_area_m2,0.16803832724739112,0.2695817952522593,1.604287543611243
KAZ,Kazakhstan,no_gap_closure_mutton_pasture_area_m2,49.25346991582388,72.92316665815555,1.480569120973286
KEN,Kenya,no_gap_closure_mutton_pasture_area_m2,3.348199988159607,11.607487359997005,3.466784362058746
KGZ,Kyrgyzstan,no_gap_closure_mutton_pasture_area_m2,2.351196321512405,3.720272590530654,1.5822892186806383
KHM,Cambodia,no_gap_closure_mutton_pasture_area_m2,0.0,0.0,
KIR,Kiribati,no_gap_closure_mutton_pasture_area_m2,0.0,0.0,
KOR,Republic of Korea,no_gap_closure_mutton_pasture_area_m2,0.0003795388245225225,0.00018079594571020357,0.4763569206329637
KWT,Kuwait,no_gap_closure_mutton_pasture_area_m2,0.10952750470117553,0.12409775781387401,1.1330282576276214
LAO,Lao People's Democratic Republic,no_gap_closure_mutton_pasture_area_m2,0.013972043882611168,0.03153955648112471,2.257333053496711
