Country_ISO,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
COM,0.38645209523809526,0.2574274756067464,0.2840297068516216,0.2530841182572491,0.2776914369650914,0.25885419150212047,0.28900977539581235,0.28736615269660304,0.28868401216118666,0.29202091887223536,0.29598800049971885,0.3055099516849686,0.3102480903703497,0.3128975515402219,0.30172237903148524,0.3005971025090962,0.2999841191385564,0.30302318726222716,0.30271161622215953,0.30253167627997013,0.3038089596130042,0.30322003699164746
CPV,0.13011428571428574,0.10224127721661663,0.09763074535731436,0.0959792104029513,0.10716366558552809,0.1134088544624401,0.12137516924114534,0.13263015345510915,0.14077251958581155,0.1511795913667171,0.16546966955611284,0.13397073179759322,0.13598139268363807,0.13841746355666126,0.14206902447888034,0.14376805603066997,0.14464537973406283,0.13595299070125175,0.1359166403696133,0.13705365095582403,0.14559393516888505,0.1470928949297988
CRI,0.27141444666666664,0.2529747748111903,0.26309325588109495,0.2586368323121574,0.2727509409984871,0.3121515668658339,0.268724079389313,0.28908703758241755,0.3110525191691525,0.33409715229948905,0.34712010097174123,0.3459846618373764,0.32781420835686054,0.3287737534857142,0.34305542035193326,0.33117806000234384,0.3102320066745569,0.3283052470691708,0.34216825535715045,0.37121109075832776,0.3777315185698083,0.3924773204587197
CUB,0.14044620531428573,0.1372859706412539,0.12378239832018187,0.10939790029612832,0.10737329039211371,0.1017314589949561,0.09652683743660188,0.0966561648200449,0.10934675011350974,0.11501777842964703,0.11405522142882814,0.11773612596876391,0.11167401353216413,0.11379270800164666,0.11936012501012032,0.12249274649740849,0.13558951790393012,0.13326545410533985,0.14293574532967993,0.11624047037328075,0.10591226142669127,0.1288365742825325
CYP,49.904953506493705,53.8084225714286,56.893030571428845,50.28452457142874,45.78601528571434,46.20678371428592,46.084287714285786,23.795967744360958,34.0452237755103,10.764674684385392,21.845125000000014,19.221630535714297,19.42497483516485,22.062104091213953,21.171525950196596,21.8815389786684,28.27359226519344,29.78333551912573,31.177179659113943,34.23338754976959,20.672461758398875,24.139137494738943
CZE,0.6974433237698827,0.646676507858615,0.7618807971956806,0.7183271037947642,0.680648238911209,0.6397691691693285,0.6038816463520182,0.6156032919815178,0.5843468529840311,0.5764380068787389,0.5506408628699997,0.5456833752123623,0.5198111340369812,0.5182532967032967,0.5292817413089376,0.5589758924268504,0.5835637717186367,0.5516948908808581,0.5721421150677279,0.5733911458554523,0.5801540568495726,0.5761469998220385
DEU,1.5057855730133576,1.1814424329477016,1.1659609771560238,1.1190547447221073,1.1266714464070309,1.058009326721541,1.0471258355199935,1.0305314534375576,1.026704735987842,1.023397557259755,1.0177215464987546,0.9796691712829942,0.9760317252998176,0.9781246164476357,0.987625739382754,0.9979909528492522,1.0002022033290066,0.9918101371956467,0.9736846341357743,0.9528567194069032,0.9351216344661346,0.9303175955950228
DJI,0.020084384464285718,0.01916168854995674,0.01893656565812736,0.018936881840532317,0.013836081211865546,0.01710794771582793,0.010978189178644016,0.01879365473717859,0.0189381933561496,0.018938378220519317,0.018938327522832924,0.018934797395287944,0.018840850783760833,0.01878448247540727,0.018428250588965644,0.018777134489852344,0.01866073239258066,0.018864229177951258,0.019091920724400156,0.019264573804900462,0.01938540280721082,0.01963369771422546
DMA,1.366857357142857,1.009883071792653,1.2645814008705978,1.0145213718694688,1.3943374926678398,1.7165761665900168,1.0199231254754082,1.0362061854557039,1.039703324198737,0.9968905791646114,1.0335846061145897,1.0623455355822646,1.0970982159405631,1.0682709122588276,1.0585060621247828,1.047779935033417,1.0467227992444312,1.0493779658017919,1.050779313491318,1.049227193523309,1.0573533840246931,1.0589828029382347
DNK,2.866903370710296,1.2402831511157968,1.2468769855735398,1.2028439371980673,1.2440528110081939,1.1416996732486264,1.1161458241361528,1.1384720339307464,1.207902908689249,1.2878640929643346,1.2715986374203225,1.2919464177575413,1.2463739093442316,1.2800030185845692,1.2908847411898448,1.29859531092437,1.3748381509412015,1.3895315166841182,1.4605099244398654,1.3883262253042763,1.3548744119197087,1.3887399699351544
DOM,0.24105745590165895,0.2248938120065742,0.22891835703112093,0.23030793855852263,0.2373777732870371,0.24319317353326278,0.2851669884568152,0.3413088894880169,0.34162340079061615,0.3463379659128751,0.3757276328551779,0.3430536405162576,0.3308902986775164,0.34714216889990057,0.28567414387072554,0.33655946594943414,0.3354270971044782,0.2407227073723182,0.25747767929049764,0.2613953907000522,0.26595089543482187,0.25105010265924943
DZA,0.03136665882416305,0.028520575699170922,0.02987170749245068,0.030576171323891045,0.031083224203389537,0.03131173258645885,0.032340256365924726,0.0326041454741473,0.032786713799525094,0.03497331686208944,0.0361716729406564,0.03951132855366189,0.04196302123598677,0.044160176455426164,0.04682975494776625,0.0489079879372007,0.050859654554979185,0.05141711860176192,0.04916702245654877,0.0493445748598949,0.049160869757760746,0.049730030490008674
